DEMARS, Charles;;
DEMERSMAN, J.;;???
DEMERSSEMAN, Jules;;???
DEMERSSEMANN, Jules;;???
DEMEST, DÇsirÇ;;
DEMETER, Maria;;
DEMETRIO, Luis;;
DEMEUR, J.;;
DEMOL, Pierre;;
DEMOUGIN, Jacques;;
DEMOULIN, J.;DEMOULIN, Jos.;
DEMOULIN, Jos.;;
DEMPWOLFF, Horst;;
DEN HAENE, Edgar;;
DEN TEULING, A. J. M.;;
DENAIS, Joseph;;
DENAMUR, Jean;;
DENDAL, AmÇlie;;
DENDOOVEN, Gerda;;
DENEFVE, Jules;;
DENEUFBOURG, Emile;;
DENHOF, Robert;;
DENIS, L.;;
DENISOV, Edison;;
DENNERY;;
DENOUX, Maurice;;
DENSMORE, Frances;;
DENTELLO, RogÇrio;;
DENYN, Jef;;
DENYS, Gustave;;
DENZA, L;DENZA, Luigi;
DENZA, L.;DENZA, Luigi;
DENZA, Luigi;;
DEOM, Michel;;
DEPAS, Ernest;;
DEPELSENAIRE, Jean-Marie;;
DEPESTER, Alphonse;;
DEPOORTER, Godgaf;;
DEPOUILLE, Jean-Baptiste;;
DEPPE, A;;
DEPPISCH, Walter;;
DEPRET, Joseph;;
DEPRET, Maurice;;
DEPRETTERE, Sanne;;
DEPREZ, Ine;;
DEPREZ, Melanie;;
DEPRINCE, A.;;
DEPUYDT, Oscar;;
DERANSART, Ed.;;
DERBY, Willy;;
DERDE, Edwin;;
DêRê Jean;DêRê, Jean;
DêRê, Jean;;
DERMONCOURT, Bertrand;;
DERODE, Victor;;
DEROO, Maurits;;
DEROSIER, Nicolas;;
DEROUETTE, Rose;;
DERUWE, Roger;;
DERVAUX, Pierre;;
DERWEY;DERWEY, Jeff;
DERWEY, Jeff;;
DERX, G. W.;;
DESBORDES-VALMORE, Marceline;;
DESBOULMIERS, J.A.J.;DESBOUMIERS, J. A. J.;
DESCARTES, RenÇ;;
DESCAVES, Lucette;;
DESCHAMPS JEHIN, Blanche;;
DESCHAMPS, A.;DESCHAMPS, Achille;
DESCHAMPS, Achille;;
DESCHAMPS, Blanche;;
DESCHEEMAEKER, Rozanne;;
DESENCLOS, Alfred;;
DESFOSSEZ, A.;;
DESHAULLE, Jacques;;
DESIMPELAERE, David;;
DESIMPELAERE, Erik;;
DESJARDIN, A.;;
DESJARDINS, J.;;
DESKY, Jacques;;
DESMAISONS, E.;;
DESMAREST, Henry;;
DESMARETS, Henry;;
DESMET, Aloys;;
DESMET, DÇsirÇ;;
DESMOND, Astra;;
DESMOND, Hugh;;
DESNIJDER, Pierre;;
DESNOIRESTERRES, Gustave;;
DESNOYER, C.;;
DESNOYER, Ch.;;
DESORMES, L. C.;;
DESOUTTER;;
DESPALJ, Pavle;;
DESPLANQUE, A.;;
DESPORTES, Yvonne;;
DESPRêAUX, Louis FÇlix;;
DESPREZ, Fernand;;
DESPREZ, Josquin;;
DESREUMAUX, G.;;
DESREUMAUX, GÇrard;;
DESREZ, Maurice;;
DESSART, Jean;;
DESSAU, Paul;;
DESSAUER, Josef;;
DESSEYRE Pierre;;
DESSIRIER, Hipp.;;
DESTERNES, Suzanne;;
DESTOUCHES, AndrÇ Cardinal;;
DESTRANGES, Etienne;;
DESVIGNES, F.V.;DESVIGNES, F. V.;
DETERMEYER, Eddy;;
DETHIER, Emile;;
DETHIER, Gaston;;
DETHIER, Maurice;;
DETHLEFS, Gerd;;
DETIER, Emile;;
DETONI, Dubravko;;
DETOURNAY PONTUS;;
DETOURNAY, A.;;
DETREY, Georges;;
DEUTEKOM, Christina;;
DEUTSCH, Otto Erich;;
DEUTSCHES MUSIKARCHIV;;
Deutsches Musikinformationszentrum;;
DEVAERE, AndrÇ;;
DEVANCHY, Patrice;;
DEVCIC, Natko;;
DEVERIA;;
DEVERRU [?];;???
DEVIE, Dominique;;
DEVIENNE, F.;DEVIENNE, Franáois;
DEVIENNE, Franáois;;
DEVIGNêE, J. P.;;
DEVILLERS, LÇopold;;
DEVILLEZ, Virginie;;
DEVLEESSCHAUWER, Ann;;
DEVOGEL, Jacques;;
DEVOLDER;;
DEVOLDER, L.;DEVOLDERE, Luc;
DEVOLDER, P.;;
DEVOLDERE, Luc;;
DEVOS, Ann;;
DEVOS, Louis;;
DEVREESE, Frederic;;
DEVREESE, Godefried;DEVREESE, Godfried;
DEVREESE, Godfried;;
DEVRIENT, Eduard;;
DEVRIESE, Luc;;
DEVROYE, Fernand;;
DEVROYE, le chanoine;;
DEWES, Klaus;;
DEWILDE, Jan;;
DEWINTER, Jef;;
DEWULF, Charles;;
DEZAIS, Joseph;;
DEZAJET, Euc.;;
DEZ‘DE;;
DEZÔDE, Nicolas Alexandre;;
DHONDT, Geert;;
DI BIASE, Edoardo;;
DI CAPUA, E.;;
DI FORESTA, Giacomo;;
DI LAZZARO, E.;;
DI PROFIO, Alessandro;;
DI PUEBLA, Soto;;
DI SANZA, Anthony;;
DI SCALZI DI PALO;;
DI VITO-DELVAUX, Berthe;;
DIABELLI, Anton;;
DIAMOND, John;;
DIANIN, Serge;;
DIAS, Joanna;;
D÷AZ SANTOS, Sergio;;
DIAZ, Eugäne;;
DIBELIUS, Ulrich;;
DICK, Robert;;
DICKERS, GrÇg.;;
DICKREITER, Michael;;
DICKSON'S, Albert;;???
Dictionnaire des contemporains;;
DIDIER, BÇatrice;;
DIDIER, Yves;;
DIEDERICH, Michael;;
DIEDERICHS, Elisabeth;;
DIEKMANN, Anne;;
DIEKSTRA, RenÇ;;
DIELS, Hendrik;;
DIEMER, Louis;;
DIEPENBROCK, Alphons;;
DIEPPO, A. G.;;
DIERCKX, Eugeen;;
DIESSNER, Petra;;
DIETBOLD, Johann Caspar;;
DIETER, Christian Ludwig;;
DIETHELM, Caspar;;
DIETRICH, Albert;;
DIETSCH, L.;;
DIETZ, Howard;;
DIETZ, Max;;
DIEUPART, Franáois;;
DIEV, Boris;;
DIEZ, Vincente Marin;;
DIFRAEN, Loe;;
DIFRAEN- ERGER;;
DIHAU, DÇsirÇ;;
DIJK, Peter van;;
DILL, Charles;;
DILLE, Denijs;;
DILLEN, Kris;;
DILLER, Angela;;
DIMITROV, Sava;;
DIMOND, Peter;;
DIMOV, Bojidar;;
DINAUX, P.;;
DINAUX, Prosper;;
DINDALE, E.;;
DINESCU, Violeta;;
DING, Shande;;
DINICU, Grigoras;;
DINSE, Maxim;;
DIOT, Jean-Claude;;
DIRKEN, Hans;;
DIRKSEN, Pieter;;
DISDêRI;;
DISTLER, Hugo;;
DISTLER, Johann Georg;;
DITTERSDORF;;
DITTERSDORF, Carl Ditters von;;
DITTERSDORF, Karl Ditters von;DITTERSDORF, Carl Ditters von;
DITTERSDORF, Karl von;DITTERSDORF, Carl Ditters von;
DITTRICH, Paul-Heinz;;
DIVERS;;xxx
Diverse auteurs;;xxx
DIXON, Bill;;
DIXON, Julius;;
DIXON, Luther;;
DIZI, Franáois Joseph;;
DJEMIL, Enyss;;
DLABACZ, Gottfried Johann;;
DMITRIEV, Georgij;;
DMITRIEV, Sergei;;
DO NASCIMENTO SILVA, Luiz Carlos;;
DOBBINS, Bill;;
DOBBLHOF- DIER, C.L.B.A.;DOBBLHOF- DIER, C. L. B. A.;
DOBLER, Charles;;
DOBLHOF, Carlo;;
DOBLHOF- DIER, Karl-L.-B-A;;
DOBLHOFF, Carlo;;
DOBROVEYN, I.;;
DOBROWOLSKI, Andrzej;;
DOCHE;;
DOCHE, Joseph-Denis;;
DODD, Andy;;
DODD, Gordon;;
DODERER, Gerhard;;
DODGSON, Stephen;;
DOE DE MAINDREVILLE, Florence;;
DOEBEL, Wolfgang;;
DOFLEIN, Erich;;
DOFNY, Oscar;;
DOGARU, Anton;;
DôHL, Friedhelm;;
DôHLER, Th.;DôHLER, Theodor;
DôHLER, Theodor;;
DOHNANYI, Ernî;;
DOHNANYI, Ernst von;;
DOHR, Christoph;;
DOISY, Marcel;;
DOISY-LINTANT, Charles;;
DOKKUM, Jan Dirk Cornelis van;;
DOLCET, Josep;;
DOLê, l'abbÇ F. C.;;
DOLEJS°, Robert;;
DOLES, Johann Friedrich;;
DOLETTI;;
DOLFEIN, Erich und Elma;;
DOLMETSCH, Victor;;
DOLPHY, Eric;;
DOMENICHINO;;
DOMENICONI, Carlo;;
DOMHARDT, Gerd;;
DOMINGOS BOMTEMPO, JoÖo;;
DOMINGUES, Misael;;
DOMINO, Antoine;;
DôMLING, Wolfgang;;
DOMMEL-DIENY, A.;;
DOMMER, Arrey von;;
DôMMING, Johann Caspar;;
DôMMING, Johann Martin;;
DONADO, Giovanni Battista;;
DONALDSON, Walter;;
DONATONI, Franco;;
DONDEYNE, DÇsirÇ;;
DONGEN, Ad van;;
DONI, G.B.;DONI, Giovanni Battista;
DONI, Giovanni Battista;;
DONI, I.B.;;
DONIN, Nicolas;;
DONINGTON, Robert;;
DONISCH, Max;;
DONIZETTI;DONIZETTI, Gaetano;
DONIZETTI, G.;DONIZETTI, Gaetano;
DONIZETTI, Gaetano;;
DONNELLY, Mary;;
DONNER, Eka;;
DONNINGTON, Robert;;
DONOSTIA, JosÇ Antonio de;;
DONOSTIA, R.P.;;
DONOVAN, Richard;;
DONT, Jacob;;
DONT, Jakob;DONT, Jacob;
DONT, L.;;
DONVê, Edouard;;
DONZETTI, Gaetano;DONIZETTI, Gaetano;
DOOREN, Arthur van;;
DOORN, Ineke van;;
DOORN, Jan Evertsen Van;;
DOORNINCK, Jules van;;
DOPPLER, Albert, Franz;DOPPLER, Franz;
DOPPLER, Franz;;
DOR, Jacques;;
DORATI, Antal;;
DORCHAIN, Gustave;;
DORCHY, Henry;;
DORCINE, R.;;
DORDAY, G.;;
DORET, Gustave;;
DôRFFEL, Alfred;;
DORFMöLLER, Kurt;;
DORIGNE, Michel;;
DôRING, Gottfried;;
DORIVAL, JÇrìme;;
DORMANN, Peter;;
DORN? Heinrich;;
DORNEL, Louis-Antoine;;
DORRENBOOM, Govert;;
DORSCHEL, Andreas;;
DORUS, Louis;;
DORWARD, David;;
DOSCHER, Barbara M.;;
DOSSIN, Oscar;;
DOSTAL, Nico;;
DOSZTµN, DÇnes;;
D‚THEL, Nicolas;;
DOTZAUER, J.J.F.;;
DOUBRAVA, Jaroslav;;
DOUCET, Camille;;
DOUCET, ClÇment;;
DOUEN, O.;;
DOUGLAS, Lew;;
DOUGLAS, Paul Marshall;;
DOULIEZ, Jan;;
DOULIEZ, Victor;;
DOURLEN, V.;;
DOURY, Pierre;;
DOUTRELEPONT, Renier;;
DOVE, Jonathan;;
DOWD, Charles;;
DOWLAND, John;;
DOWLAND, Robert;;
DOWNEY, John W.;;
DOYEN, A. L.;;
DRABKIN, William;;
DRAESEKE, Felix;;
DRAGA, George;;
DRAGHI, Antonio;;
DRAGHI, Giovanni Battista;;
DRAGONETTI, Domenico;;
DRAGT, Jaap;;
DRAGULESCU, Theodor;;
DRAKE, E.;;
DRAKE, Ervin;;
DRAKE, Kenneth;;
DRAKE, Milton;;
DRATHS, Willi;;
DRATWICKI, Benoåt;;
DRDLA, Frantisek;;
DREES, Stefan;;
DRESCHER, Thomas;;
DRESDEN, Sem;;
DRESHER, Paul;;
DRESSE, Denis;;
DRESSEL, Erwin;;
DRESSLER, R.;;
DREW, David;;
DREYER, Dave;;
DREYER, Johann Melchior;;
DREYFUS, George;;
DREYSCCHOCK, Otto;;
DREYSCHOCK, Felix;;
DRIEBERG, Friedrich von;;
DRIES, Gina;;
DRIES, Koen;;
DRIESEN, R.;;
DRIESEN, RenÇ;;
DRIESSE, Vic.;;
DRIGO, Riccardo;;
DRING, Madeleine;;
DRISCO, V;;
DROBISCH, Carl Ludw;;
DRONCHAT, ThÇophile;;
DRONE, Jeanette Marie;;
DROSTE DE HöLSCHOFF;;
DROUARD, A.;;
DROUET, Louis;;
DRUCKER, Arno P.;;
DRUDE, Matthias;;
DRUKKER, Bernard;;
DRUMMOND, Nell;;
DRöNER, Ulrich;;
DRUSCHE, Esther;;
DRUSCHETZKY, Georg;;
DS;;
DU BOIS, LÇon;;
DU BOULLEY, AubÇry;;
DU CANGE;;
DU CASSE, A.;;
DU FAY, Guillermus;;
DU MAGE, Pierre;;
DU MANOIR, F.;;
DU MERSAN;;
DU MONT, Albert;;
DU MONT, Henry;;
DU PHLY;;
Du Puy;;
DUART, M.;;
DUARTE, John;;
DUAULT, Alain;;
DUBAJ, Dubaj;;
DUBAR, Pierre;;
DUBEDOUT, Bertrand;;
DUBOIS, C.;;
DUBOIS, Jean-Baptiste;;
DUBOIS, LÇon;;
DUBOIS, Pascal;;
DUBOIS, Pierre Max;;
DUBOIS, Roger;;
DUBOIS, Th.;DUBOIS, ThÇodore;
DUBOIS, ThÇodore;;
DUBOIS, V.;DUBOIS, Victor;
DUBOIS, Victor;;
DUBOIS-DA VESNE;;
DUBRAY, Benjamin;;
DUBROVAY, L†szl¢;;
DUBUGNON, Richard;;
DUBUISSON, Cyriel;;
DUBYANSKOYE, E. M.;;
DUCARNE, Germain;;
DUCAT, Albert;;
DUCHAMBGE, M.;;
DUCHAMBGE, Pauline;;
DUCHANGE, Hortense;;
DUCHANGE, M.r;;
DUCHE, M.r E.;;
DUCH“NE, êmile;;
DUCH“NE, ThÇodore;;
DUCHESNE, Jean-Patrick;;
DUCHESNE, L'abbÇ L.;;
DUCHESNEAU, Michel;;
DUCKLES, Vincent;DUCKLES, Vincent H.;
DUCKLES, Vincent H.;;
DUCKWORTH, William;;
DUCLOS, Jozef;;
DUCLOS, RenÇ;;
DUCOMMUN, Samuel;;
DUCOURNEAU, E;;
DUCOURTIAUX, Pascal;;???
DUCOURTIOUX, Pascal;;???
DUDAN, Pierre;;
DUEY, Philip A.;;
DUFAY, Guillaume;;
DUFFY, Maureen;;
DUFLOU, Veerle;;
DUFOUR;;
DUFOUR, Fr.;;
DUFOUR, ValÇrie;;
DUFOURCQ, Norbert;;
DUFOURT, Hugues;;
DUFRANE, Louis;;
DUGGAN, Nick;;
DUGOT, Joâl;;
DUGUê;;
DUGUY;;
DUHAMEL, Georges;;
DUHAMEL, Maurice;;
DUHEM, H.;;
DUIF, A.;;
DUIJCK, Guy;;
DUIJCK, Johan;;
DUJONCQUOY, M. J.;;
DUKAS, Paul;;
DULEBA, Wladyslaw;;
DULEU, Edouard;;
DULICHIUS, Philipp;;
DUMANOIR;;
DUMANOIR, Virginie;;
DUMAS , Alexandre;;
DUMAS, Jean;;
DUMAS, Louis;;
DUMITRESCU, Ion;;
DöMLING, Albrecht;;
DUMOND, Arnaud;;
DUMONT, Benjamin;;
DUMONT, Dorian;;
DUMOULIN, Gaston;;
DUMOULIN, GÇry;;
DUMOULIN, Marcel;;
DUN, Tan;;
DUNBAR, Ted;;
DUNCOMBE, W.;;
DUNHILL, Thomas F.;;
DUNK, Han;;
DUNLAP, Larry;;
DUNMALL, Paul;;
DUNSBY, Jonathan;;
DUNSER, Richard;;
DUNWELL, Wilfrid;;
DUODECIMO;;
DUPARC, Henri;;
DUPARLOIR, M.;;
DUPARLOIR, Maurice;;
DUP“CHEZ, Charles;;
DUPEUTY;;
DUPHLY, Jacques;;
DUPIERGE, FÇlix;;
DUPIN, Franáois;;
DUPIN, Paul;;
DUPLEIX, LÇo;;
DUPONT;;
DUPONT, A.;;
DUPONT, A. R.;;
DUPONT, AndrÇ;;
DUPONT, Auguste;;
DUPONT, Gabriel;;
DUPONT, Georges - Emära;DUPONT, Georges-Emära;
DUPONT, J. PH.;;
DUPONT, Katrien;;
DUPONT, Marleen;;
DUPONT, Pierre;;
DUPONT-EM‘RA, G.;;
DUPORT, Jean-Louis;;
DUPORT, Paul;;
DUPRATO, J.;;
DUPRE, Marcel;;
DUPREZ, Gilbert-Louis;;
DUPRIEZ, Christian;;
DUPUIS, Albert;;
DUPUIS, Jacques;;
DUPUIS, JosÇ;;
DUPUIS, Sylvain;;
DUPUIS, Thomas Sanders;;
DUPUY, Emmanuel;;
DUQUENNE;;
DUQUESNOY, Charles-Franáois-HonorÇ;;
Durand;;
DURAND, A. F.;;
DURAND, Auguste;;
DURAND, Emile;;
DURAND, Jacques;;
DURAND, Jacques,;;
DURAND, Pierre;;
DURANDY, F.;;
DURANOWSKI, August;;
DURANTE, Francesco;;
DURDU, Jean-Franáois;;
DUREY DE NOINVILLE;;
DUREY, Louis;;
DURIER, A.;;
DURIEUX, Arthur;;
DURIEUX, H.;;
DURKO, Zsolt;;
DURLET, Emmanuel;;
DUROCHER;;
DURON, Jean;;
DUR‡N, Sebasti†n;;
DöRR, Alfred;;
DöRR, Walther;;
DURRANT, Colin;;
DöRRER, Martin;;
DURUFLE, Maurice;;
DURVILLE, Philippe;;
DUSAPIN, Pascal;;
DUSCHENES, Mario;;
DUSEK, Frantisek Xaver;;
DUSHKIN, H.;;
DUSSAUT, Robert;;
DUSSEK;;
DUSSEK, Franz Xaver;;
DUSSEK, J. L.;;
DUSSEK, Jan Ladislav;;
DUSSEK, Johann Ladislaus;DUSSEK, Jan Ladislav;
DUTILLEUX, Camille;;
DUTILLEUX, Henri;;
DUTRIEU, Pierre;;
DUVAL;;
DUVAL, E.;DUVAL, Edmond;
DUVAL, Edmond;;
DUVAL, Franáois;;
DUVERG‘S, J.;;
DUVERNOY, FrÇdÇric;;
DUVERNOY, Henri;;
DUVERNOY, J. B.;DUVERNOY, Jean-Baptiste;
DUVERNOY, J.B.;DUVERNOY, Jean-Baptiste;
DUVERNOY, Jean-Baptiste;;
DUVERNOY, Victor-Alphonse;;
DUVERT;;
DUVIVIER, J.;;
DUVOSEL, Lieven;;
DUXBURY, Janell R.;;
DUYSBURGH, Flor.;;
DUYSENS, Joseph;;
DVARIONAS, Balys;;
DVORAK, Anton;DVORAK, Antonin;
DVORAK, Antonin;;
DVORAK, Antonin,;DVORAK, Antonin;
DWORSKY, Alan;;
DWYER, Nancy;;
DYK, Dieter;;
DYLAN, Bob;;
E. Fabronius;;
E., N.;;
E., S.;;
EANES, Edward;;
EAST, Michael;;
EAUBONNE, Franáoise d';;
EBB, Fred;;
EBEN, Petr;;
EBERHARD, Rudolf;;
EBERHARDT, Dorothee;;
EBERHARDT, Siegfried;;
EBERL, Antoine;EBERL, Anton;
EBERL, Anton;;
EBERLIN, Daniel;;
EBERLIN, Johann Ernst;;
EBERST, Anton;;
EBERSTEIN, Ariel;;
EBERWEIN, C.;;
EBERWEIN, Tr-M.;;
ECCLES, Henri;ECCLES, Henry;
ECCLES, Henry;;
ECCLES, John;;
ECKART-BACKER, Ursula;;
ECKERT, Gerald;;
ECKSTEIN, A.;;
ECKSTEIN, Sergine;;
ECOLE DE MUSIQUE;;
ECOLE DE MUSIQUE RENE DEFOSSEZ;;
ECOLE JENNY SOLHEID;;
ECORCHEVILLE, Jules;;
EDDY, Max;;
EDELING Johann;;
EDELMAN, Mademoiselle;;
EDER, Helmut;;
EDGCUMBE Earl of Mount;;
EDGE, Kevin;;
EDITIONS MUSICALE J. MAURER;;
Editions musicales Alfonse Leduc;;
Editions musicales J. Maurer;;
EDLER, Arnfried;;
EDLUND, Lars;;
EDWARD, Paul;;
EDWARDS, Jack;;
EDWARDS, Owain Tudor;;
EDWARDS, Ross;;
EDWARDS, Sherman;;
EDWARDS, Tommy;;
EECKELOO, Johan;;
EECKHOUT, Antoon;;
EELEN, Jan;;
EEMAN, Roger;;
EENHAES, Aug.;EENHAES, August;
EENHAES, August;;
EESPERE, RenÇ;;
EFSTATHOPOULOS, Ioannis;;
EGAWA, Yuri;;
EGGEBRECHT, Hans Heinrich;;
EGGERMONT, Henriette;;
EGGERMONT, R.;EGGERMONT, Roger;
EGGERMONT, Roger;;
EGGERT, Moritz;;
EGK, Werner;;
EGWUY, P.;;
EHINGER, Hans;;
EHMANN, Heinrich;;
EHRLICH, Heinrich;;
EHRLING, Thore;;
EHRMANN-HERFORT, Sabine;;
EICHENDORFF, Joseph, Freiherr von;;
EICHNER, Ernst;;
EIGELDINGER, Jean-Jacques;;
EIKEN, D. v.;;
EILENBERG, H.;;
EILENBERG, Rich.;EILENBERG, Richard;
EILENBERG, Richard;;
EIMERT, Herbert;;
EINEM, Gottfried von;;
EINEM, von Gottfried;EINEM, Gottfried von;
EINFELDT, Dieter;;
EINSTEIN, Alfred;;
EISEL, Johann Philip;;
EISENBEISS, Philip;;
EISENBERG, Alexandre Jaques;;
EISENBERG, Jacob;;
EISLER, Hanns;;
EISLER, Hans;EISLER, Hanns;
EISLEY, Irving;;
EISMA, Will;;
EITNER, Robert;;
EKIMOVSKIY, Viktor;;
EKKERS, Bart;;
EKLUND, Hans;;
EL GAMAL, Jennifer;;
EL KHOURY, Bechara;;
EL TOUR, Anna;;
EL'SKI, Mikhal;;
EL'ZABAR, Kahil;;
EL-MALLAH, Issam;;
êLART, Joann ed.>;êLART, Joann;
ELBERT, Jo;;
ELDAR, A. M.;;
ELDERS, Willem;;
ELEGAST, Herman;;
ELEY, C.-F.;;
ELGAR, Edward;;
ELGAR, Edward William;;
ELGAR, Raymond;;
ELIAS, Brian;;
ELIASSON, Anders;;
ELLERMAN, Louis;;
ELLIKER, Calvin;;
ELLINGER, E.;;
ELLINGTON, Duke;;
ELLINWOOD, Leonard;;
ELLIOTT, Barbara O.T.R.;;
ELLIOTT, Zo;;
ELLIOTT-SMITH, H.;;
ELLIS, Herbert J.;;
ELLIS, Lisle;;
ELSBETH, Thomas;;
ELSEN, Frans;;
ELSNER, J.;;
ELSON, Louis - C.;;
ELSTE, Martin;;
ELTON, Ben;;
ELVERS, Rudolf;;
ELWART, A.;ELWART, Antoine;
ELWART, Antoine;;
EMANS, Reinmar;;
EMEL'YANOVA, L.;;
EMER, Michael;;
EMERA;;
EMILE-MALE, Gilberte;;
EMILIO;;
EMMANUEL, Maurice;;
EMMERIG, W. J.;;
EMONTS, Fritz;;
EMURA, Tetsuji;;
EN COLLABORATION;;xxx
"EN COLLABORATION ""FONDATION ANDRê MODESTE GRêTRY""";;xxx
ENCINAR, Jose Ramon;;
ENDERLE, Wilhelm Gottfried;;
ENDLICHER, Michael;;
ENDO, Masao;;
ENESCO, Georges;ENESCU, George;
ENESCU, George;;
ENGEL Carl;ENGEL, Carl;
ENGEL, Carl;;
ENGEL, D.H.;;
ENGEL, Emile;;
ENGEL, Hans;;
ENGEL, Louis;;???
ENGEL, Luis;ENGEL, Louis;???
ENGELEN, Frank;;
ENGELHARDT;;
ENGELHARDT, Markus;;
ENGELMANN, Hans Ulrich;;
ENGLEBERT PAUWELS, Jean;;
ENGLEBERT, Marthe;;
ENGLEBERT, Oscar;;
ENGLEBERT, Y.O.;;
ENGVICK, William;;
ENN‘M, VADA;;
ENSDLEY, Melvin;;
ENSELEIN, Thomas;;
Ensemble Modern;;
ENSOR, James;;
ENSSLIN, Wolfram;;
EôTVôS, Peter;;
EPPELSHEIM, JÅrgen;;
EPPSTEIN, Hans;;
EPSTEIN, Frank;;
ERAUW, Willem;;
ERB, James;;
ERBA, Dionigi;;
ERBES, Lisa;;
ERBSE, Heimo;;
ERDMAN, Charles;;
ERDMANN, Dietrich;;
ERDMANN, Edouard;ERDMANN, Eduard;
ERDMANN, Eduard;;
ERDMANN, Helmut W.;;
Erfgoedcel Brussel;;
ERGER;;
ERGO, Emile;;
ERICH, Tom;;
ERIK VERMEULEN TRIO;;
ERIKSON, Ake;;
ERIKSON, Robert;;
ERISMANN, Guy;;
ERK, Ludwig;;
ERLANGER, Franáois Rodolphe d';ERLANGER, Baron Franáois Rodolphe d';
ERLANGER, FrÇdÇric d';ERLANGER, Baron FrÇdÇric d';
ERLANGER, FrÇdÇric, d';ERLANGER, Baron FrÇdÇric d';
ERLEBACH, Philipp Heinrich;;
ERLER, Hermann;;
ERMEL, Symphorien;;
ERNANDES, Muriel;;
ERNEL, Alexis;;
ERNEST DIAS, Odette;;
ERNIE, Tennessee;;
ERNST, Alfred;;
ERNST, H. W.;;
ERNST, Ludwig;;
ERPF, Hermann;;
ERWIN, Ralph;;
ESCAICH, Thierry;;
ESCH, Louis von;;
ESCHBACH, Jesse;;
ESCHER, Beatrijs;;
Eschig;;
ESCOBAR, Pedro de;;
ESCUDERO, Alain;;
ESCUDERO, Francisco;;
ESCUDIER, fräres;;
ESCUDIER, Leon;;
ESER, Arno Frank;;
ESKELIN, Ellery;;
ESMANN, Fr.E.M.;;
ESPAJ, Andrej;;
ESPEJO, C.;ESPêJO, CÇsar;
ESPêJO, CÇsar;;
ESPLµ, Oscar;;
ESPOSITO, Giuseppe;;
ETEEN;;
ETSEN, Julius van;;
ETT, Caspar;;
EULER, LÇonard;EULER, Leonhard;
EULER, Leonhard;;
EVANGELISTI, Franco;;
EVANS, Angela;;
EVANS, Lee;;
EVANS, Tolchard;;
EVENEPOEL, Edmond;;
EVENS, Tom;;
EVERAARTS, Math.;;
EVERETT, Paul;;
EVERETT, Walter;;
EVERETT, William A.;;
EVERIST, Mark;;
EVERS, Frans;;
EVERT, Benny;;
EVRARD, Willy;;
EVSEEV, S.;;
EWALD, Victor;;
EWANS, Michael;;
EWERS, Peter;;
EWERT, Hansjîrg;;
EXAUDET, AndrÇ-Joseph;;
EXIMENO, Antonio;;
EXPERT, Henry;;
EYBLER, Joseph;;
EYCK, Jacob van;;
EYMIEU, Henry;;
EYSLER, Edm.;;
F.;;
F., A.;;
F.D.;F. D.;
FAAS, Wim;;
FABBRICHESI, Gennaro;;
FABER, Fr.;;
FABIAN, Dorottya;;
FABRE, Gabriel;;
FABRICIUM, Jacob;;
FABRIS, Alida;;
FABRIZI, Vincenzo;;
FABRONIUS, Edouard;;
FACCO, Giacomo;;
FAES, J.;;
FAFCHAMPS, Jean-Luc;;
FAGEN, Donald;;
FAIGNIENT, Noâ;;
FAIN, Sammy;;
FAINT0NE, Joe;FAINTONE, Joe;
FAINTONE, Joe;;
FAIRCHILD, Blair;;
FAITH, Percy;;
FAJOLLE, A.;;
FALCK, Martin;;
FALCKENHAGEN, Adam;;
FALCOCCHIO, E.;;
FALCONIERI, Andrea;;
FALK, Julien;;
FALK, Marguerite;;
FALK-MEHLIG, Anna;;
FALL, Leo;;
FALLA, Manuel De;;
FALLOWS-HAMMOND, Patricia;;
FAME, Georgie;;
FAN-FU, Chow;;
FANELLI, Giovanni;;
FANNA, Antonio;;
FANTA, Josef;;
FANTINI, Girolamo;;
FANTUZZI, prospero;;
FANZAGO, Francesco;;
FARENC,;;
FARINA, Carlo;;
FARINA, Francesco Antonio;;
FARINELLI, Giuseppe;;
FARKAS, Andras;;
FARKAS, Ferenc;;
FARKAS, J¢zsef;;
Farkas, M†rta Szekeres;FARKAS, M†rta Szekeres;
FARKAS, Philip;;
FARNABY, Gilles;;
FARNELL, Andy;;
FARNSWORTH, Nancy;;
Faro;;
FARRELL, Isabel;;
FARRELLY, Richard;;
FARRENC, Aristide Jacques Hippolyte;;
FARRENC, Louise;;
FARRERE, Claude;;
FARRET, Georges;;
FARRIS, Alexander;;
FASCH, Carl Friedrich Christian;;
FASCH, J.-F.;FASCH, Johann Friedrich;
FASCH, Johann Friedrich;;
FASMAN, Mark J.;;
FASSIN, J.;;
FASSLER, Margot E.;;
FAUCONIER, Benoit Constant;;
FAUCONNIER, Antoon;;
FAUGIER, F.;;
FAUGUES, Guillaume;;
FAULKES, Wm.;;
FAULX, J. B.;;
FAUQUET, Joâl-Marie;;
FAURE , J.;FAURE, J.;
FAURE, F.;;
FAURE, Gabriel;;
FAURE, J.;;
FAURE, Jean-Baptiste;;
FAUSER, Annegret;;
FAUST, C.;;
FAUSTINI- FASINI, E.;FAUSTINI-FASINI, E.;
FAUSTINI-FASINI, E.;;
FAUTH, Ulrich St. c.>;FAUTH, Ulrich St.;
FAVARGER, RenÇ;;
FAVART, Adäle;;
FAVART, Charles-Simon;;
FAVI, Francesco;;
FAYAT, Henri;;
FAYT, Armand;;
